win_idx,win_start,packet_count,tcp_count,udp_count,icmp_count,syn_count,ack_count,fin_count,psh_count,rst_count,total_bytes,avg_packet_size,mean_time_diff,std_time_diff,unique_src,unique_dst,unique_src_ports,unique_dst_ports,src_entropy,dst_entropy,syn_ratio,tcp_ratio,avg_bytes_per_packet
541,541.0,6,0,0,2,0,0,0,0,0,872,145.33333333333334,0.17374184216667268,0.25785246775564485,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,145.33333333333334
542,542.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5284725495000089,0.5284645244999524,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
543,543.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5140303614999766,0.514021494499957,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
544,544.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5099252114999899,0.5099147315000891,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
545,545.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5145337150000273,0.514523165000071,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
546,546.0,6,0,0,2,0,0,0,0,0,872,145.33333333333334,0.17826829583333392,0.3748271440951621,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,145.33333333333334
547,547.0,2,0,0,2,0,0,0,0,0,236,118.0,0.4873868364999794,0.48737768949996507,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
548,548.0,5,0,0,2,0,0,0,0,0,665,133.0,0.2061426850000089,0.4115554099753147,3,3,0,0,1.0549201679831441,1.0549201679831441,0.0,0.0,133.0
549,549.0,3,0,0,2,0,0,0,0,0,443,147.66666666666666,0.33902863600000427,0.4204912114336314,2,2,0,0,0.6365141682928128,0.6365141682928128,0.0,0.0,147.66666666666666
550,550.0,2,0,0,2,0,0,0,0,0,236,118.0,0.511610477999966,0.5115998979999858,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
551,551.0,19,0,0,0,0,0,0,0,0,2499,131.52631578947367,0.053667957052635086,0.13086663704239773,2,2,0,0,0.6917614988504178,0.6917614988504178,0.0,0.0,131.52631578947367
552,552.0,3,0,0,2,0,0,0,0,0,443,147.66666666666666,0.009992495999995299,0.011476197767747068,2,2,0,0,0.6365141682928128,0.6365141682928128,0.0,0.0,147.66666666666666
553,553.0,2,0,0,2,0,0,0,0,0,236,118.0,0.49956534699998656,0.49955103999997164,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
554,554.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5117983270000082,0.5117817250000485,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
555,555.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120909615000073,0.5120792694999636,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
556,556.0,6,0,0,2,0,0,0,0,0,888,148.0,0.28075535583334005,0.4065764196143648,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,148.0
557,557.0,2,0,0,2,0,0,0,0,0,236,118.0,0.1813830269999812,0.1813743199999749,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
558,558.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5123623480000106,0.5123532799999566,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
559,559.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5114660114999765,0.5114547694999487,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
560,560.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5125262665000037,0.5125042644999667,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
561,561.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5116580425000166,0.5116472124999518,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
562,562.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120685724999703,0.5120579924999902,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
563,563.0,2,0,0,2,0,0,0,0,0,236,118.0,0.51172178850004,0.5117122404999463,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
564,564.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5125034474999666,0.5124941594999655,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
565,565.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5116771479999898,0.5116659569999911,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
566,566.0,2,0,0,2,0,0,0,0,0,236,118.0,0.511869296000043,0.5118592069999863,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
567,567.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5162233194999999,0.5160951754999132,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
568,568.0,2,0,0,2,0,0,0,0,0,236,118.0,0.501395097999989,0.5013696190000019,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
569,569.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5015372434999676,0.5015254814999821,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
570,570.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5288562400000387,0.5288475640000456,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
571,571.0,2,0,0,2,0,0,0,0,0,236,118.0,0.512047098499977,0.5120388624999919,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
572,572.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5122093979999818,0.5122002300000759,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
573,573.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119658825000215,0.5119485794999719,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
574,574.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5121942724999826,0.512182409500042,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
575,575.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5116852780000158,0.5116644490000795,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
576,576.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5121042320000129,0.5120880009999951,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
577,577.0,6,0,0,2,0,0,0,0,0,875,145.83333333333334,0.171351758666655,0.22482226738476685,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,145.83333333333334
578,578.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5104073945000209,0.5103975055000092,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
579,579.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5113964585000303,0.5113879824999685,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
580,580.0,6,0,0,2,0,0,0,0,0,878,146.33333333333334,0.20716834916665525,0.36921426439479166,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,146.33333333333334
581,581.0,2,0,0,2,0,0,0,0,0,236,118.0,0.4104941615000257,0.41048559450001676,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
582,582.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5043955109999843,0.5043856319999804,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
583,583.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5114781644999766,0.5114694475000761,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
584,584.0,4,2,0,2,1,1,0,0,1,364,91.0,0.25631923975001314,0.41984222246310005,2,2,2,2,0.6931471805579453,0.6931471805579453,0.25,0.5,91.0
585,585.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5114882269999725,0.5114793700000746,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
586,586.0,6,0,0,2,0,0,0,0,0,872,145.33333333333334,0.17065012416666528,0.28807075198542353,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,145.33333333333334
587,587.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5121420385000306,0.5121309274999817,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
588,588.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5124070534999987,0.5123984764999818,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
589,589.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5114573189999874,0.511447129999965,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
590,590.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119351900000311,0.5119263130000036,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
591,591.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5126187464999816,0.5126074655000252,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
592,592.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5122075444999723,0.5121985674999792,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
593,593.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5111758695000503,0.5111668625000334,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
595,595.0,2,0,0,2,0,0,0,0,0,236,118.0,0.512511285999949,0.5125017479999769,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
596,596.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5115246580000417,0.5115142180000589,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
597,597.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5125423110000042,0.5125328029999423,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
598,598.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119564309999873,0.5119459809999967,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
599,599.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5116949889999773,0.5116858209999577,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
600,600.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5125401239999974,0.5125316180000254,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
601,601.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5113578775000178,0.5113084934999961,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
602,602.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5005855164999957,0.5005768194999973,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
603,603.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5235802965000289,0.5235690244999773,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
604,604.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5122129239999822,0.5122038669999256,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
605,605.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5117188224999722,0.5117091745000266,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
606,606.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5117614140000342,0.5117527779999591,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
607,607.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5125091909999924,0.5124996929999384,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
608,608.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119799450000073,0.5119683629999372,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
609,609.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5116987700000095,0.5116873079999209,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
610,610.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5124761454999884,0.5124649945000215,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
611,611.0,2,0,0,2,0,0,0,0,0,236,118.0,0.511840318499992,0.5118303395000225,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
612,612.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5118179450000184,0.5118063929999721,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
613,613.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5118172644999959,0.5118078575000027,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
614,614.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5118271184999799,0.5118176005000237,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
615,615.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5123238400000218,0.5123122080000257,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
616,616.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5122473964999585,0.512233540499949,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
617,617.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119631205000132,0.5119520995000357,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
618,618.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5116413150000199,0.5116301530000555,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
619,619.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5124107199999912,0.5123992890000295,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
620,620.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119689305000179,0.5119583305000219,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
621,621.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5119429139999738,0.5119307400000253,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
622,622.0,2,0,0,2,0,0,0,0,0,236,118.0,0.511652674000004,0.5116374749999864,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
623,623.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.10802745883333387,0.2979667480892238,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
624,624.0,2,0,0,2,0,0,0,0,0,236,118.0,0.39079986050001025,0.39078990149994297,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
625,625.0,6,0,0,2,0,0,0,0,0,879,146.5,0.20672286083333802,0.3850493903223199,3,3,0,0,1.0986122886651097,1.0986122886651097,0.0,0.0,146.5
626,626.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.08162958774999159,0.23249596993834534,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
627,627.0,2,0,0,2,0,0,0,0,0,236,118.0,0.4436177190000308,0.4436069089999819,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
628,628.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5113601444999745,0.5113510575000078,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
629,629.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.09140527958334133,0.2819854663478737,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
630,630.0,2,0,0,2,0,0,0,0,0,236,118.0,0.47614124449995643,0.47613293850002947,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
631,631.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5132279260000132,0.5132189380000227,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
632,632.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.08518072649999908,0.28081900709604596,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
633,633.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5117121890000362,0.51170136799999,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
635,635.0,7,5,0,2,2,4,0,1,0,1606,229.42857142857142,0.28175070342855896,0.44602716796892283,2,2,2,2,0.5982695885832573,0.5982695885832573,0.2857142857142857,0.7142857142857143,229.42857142857142
636,636.0,7,5,0,2,0,5,2,1,0,1590,227.14285714285714,0.015214408428570485,0.026777757882582506,2,2,2,2,0.5982695885832573,0.5982695885832573,0.0,0.7142857142857143,227.14285714285714
637,637.0,2,0,0,2,0,0,0,0,0,236,118.0,0.4966279825000015,0.49661771350002937,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
638,638.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.15848431391666887,0.3554348489124766,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
639,639.0,2,0,0,2,0,0,0,0,0,236,118.0,0.0725829200000021,0.07257059600004823,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
640,640.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5123202440000227,0.5123114369999371,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
641,641.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.1526388059999988,0.3438914410543896,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
642,642.0,2,0,0,2,0,0,0,0,0,236,118.0,0.107790217999991,0.1077803700000004,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
643,643.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5126428770000189,0.5126318759999435,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
644,644.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.14682676574999695,0.3328404822332871,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
645,645.0,2,0,0,2,0,0,0,0,0,236,118.0,0.14255191799998101,0.14254095800004052,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
646,646.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120886320000295,0.5120767589999673,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
647,647.0,7,5,0,2,2,4,0,1,0,1606,229.42857142857142,0.24135406442857338,0.39335981248370694,2,2,2,2,0.5982695885832573,0.5982695885832573,0.2857142857142857,0.7142857142857143,229.42857142857142
648,648.0,7,5,0,2,0,5,2,1,0,1590,227.14285714285714,0.051204951857130254,0.10814694535495138,2,2,2,2,0.5982695885832573,0.5982695885832573,0.0,0.7142857142857143,227.14285714285714
649,649.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120261725000432,0.5120150614999943,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
650,650.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.13613193641666044,0.3139796886353479,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
651,651.0,2,0,0,2,0,0,0,0,0,236,118.0,0.2077039915000114,0.20769010549997802,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
652,652.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5117867905000253,0.5117727745000025,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
653,653.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.13052157141666498,0.3072118144826043,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
654,654.0,2,0,0,2,0,0,0,0,0,236,118.0,0.24214573299997255,0.24211912200001962,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
655,655.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5106282705000353,0.5106186124999681,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
656,656.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.12445026958332998,0.300086782802456,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
657,657.0,626,624,0,2,20,614,0,359,0,1396120,2230.223642172524,0.0016198977460063658,0.0166693973790477,2,2,11,11,0.021548255724867356,0.021548255724867356,0.03194888178913738,0.9968051118210862,2230.223642172524
658,658.0,488,480,0,2,16,471,0,239,5,1314706,2694.0696721311474,0.002042637475409772,0.007149599061384682,3,3,19,16,0.06402406375728482,0.06402406375728482,0.03278688524590164,0.9836065573770492,2694.0696721311474
659,659.0,582,580,0,2,22,564,0,291,7,1491296,2562.364261168385,0.0016979840034364831,0.00923753146225855,2,2,25,20,0.02292647107206738,0.02292647107206738,0.037800687285223365,0.9965635738831615,2562.364261168385
660,660.0,625,623,0,2,20,602,0,322,12,1445674,2313.0784,0.0015683915327999785,0.0064678658932010216,2,2,27,26,0.021577608829276385,0.021577608829276385,0.032,0.9968,2313.0784
661,661.0,604,602,0,2,20,586,2,314,9,1463524,2423.0529801324506,0.0016692465463576797,0.007329215239678842,2,2,26,25,0.022214468732433934,0.022214468732433934,0.033112582781456956,0.9966887417218543,2423.0529801324506
662,662.0,578,576,0,2,20,560,0,303,10,1319216,2282.38062283737,0.0017820388373701805,0.007599259775009613,2,2,26,25,0.023061226936894424,0.023061226936894424,0.03460207612456748,0.9965397923875432,2282.38062283737
663,663.0,620,618,0,2,20,601,0,323,9,1390788,2243.206451612903,0.0016105823677420514,0.006596947604729448,2,2,25,25,0.02172566985976175,0.02172566985976175,0.03225806451612903,0.9967741935483871,2243.206451612903
664,664.0,521,519,0,2,18,500,2,262,10,1209010,2320.556621880998,0.0019055208099807226,0.007481727325728335,2,2,26,26,0.025184955908341803,0.025184955908341803,0.0345489443378119,0.9961612284069098,2320.556621880998
665,665.0,490,488,0,2,18,472,0,244,11,1175088,2398.138775510204,0.0020538190040817464,0.007181658930356985,2,2,24,24,0.02652740657725254,0.02652740657725254,0.036734693877551024,0.9959183673469387,2398.138775510204
666,666.0,529,527,0,2,14,514,0,277,8,1196650,2262.0982986767485,0.0018929904385632157,0.007071036532518842,2,2,19,19,0.024861809091804476,0.024861809091804476,0.026465028355387523,0.996219281663516,2262.0982986767485
667,667.0,576,574,0,2,20,557,2,290,10,1486764,2581.1875,0.0017243283802083436,0.007059152227114911,2,2,22,21,0.02312924429015685,0.02312924429015685,0.034722222222222224,0.9965277777777778,2581.1875
668,668.0,577,575,0,2,22,555,0,291,10,1490918,2583.9133448873486,0.00172778910398613,0.006356609936864737,2,2,22,22,0.023095181896747054,0.023095181896747054,0.038128249566724434,0.9965337954939342,2583.9133448873486
669,669.0,593,591,0,2,20,572,0,312,10,1383198,2332.5430016863406,0.0016986959241146271,0.006424974873056289,2,2,21,21,0.022564448492987034,0.022564448492987034,0.03372681281618887,0.9966273187183811,2332.5430016863406
670,670.0,528,526,0,2,18,508,2,263,9,1422564,2694.25,0.001824677320075764,0.006448558950663642,2,2,21,21,0.02490171502783104,0.02490171502783104,0.03409090909090909,0.9962121212121212,2694.25
671,671.0,678,676,0,2,22,655,0,365,10,1386492,2044.9734513274336,0.0015339345707964741,0.006765913588862943,2,2,21,21,0.020131338430779678,0.020131338430779678,0.032448377581120944,0.9970501474926253,2044.9734513274336
672,672.0,611,609,0,2,20,591,2,319,10,1493722,2444.7168576104746,0.001616955072013156,0.006328945254509268,2,2,22,22,0.021997745754788228,0.021997745754788228,0.03273322422258593,0.9967266775777414,2444.7168576104746
673,673.0,579,577,0,2,20,561,0,292,9,1498238,2587.630397236615,0.0017479451537131955,0.006077477869264496,2,2,21,21,0.023027378890005095,0.023027378890005095,0.03454231433506045,0.9965457685664939,2587.630397236615
674,674.0,593,593,0,0,20,572,0,313,11,1456682,2456.462057335582,0.0016481172225970928,0.006243626720228857,1,1,22,22,-1.000088900581841e-12,-1.000088900581841e-12,0.03372681281618887,1.0,2456.462057335582
675,675.0,578,576,0,2,22,557,0,291,9,1490996,2579.5778546712804,0.0016724969394463613,0.006096165657181984,2,2,22,22,0.023061226936894424,0.023061226936894424,0.03806228373702422,0.9965397923875432,2579.5778546712804
676,676.0,574,572,0,2,20,553,2,290,9,1486608,2589.909407665505,0.0017698150487803967,0.0068796083260131745,2,2,23,22,0.02319769347721051,0.02319769347721051,0.03484320557491289,0.9965156794425087,2589.909407665505
677,677.0,572,570,0,2,20,549,0,291,11,1493620,2611.2237762237764,0.0017710865069930277,0.006684351215577156,2,2,23,23,0.023266578731959656,0.023266578731959656,0.03496503496503497,0.9965034965034965,2611.2237762237764
678,678.0,607,605,0,2,22,586,0,307,8,1467578,2417.7561779242174,0.001640355324546983,0.005644453576464779,2,2,23,23,0.022121029163299038,0.022121029163299038,0.036243822075782535,0.9967051070840197,2417.7561779242174
679,679.0,15323,15321,0,2,1296,14279,242,7243,812,9148746,597.0597141551915,6.730620368074115e-05,0.000876138861822376,2,2,654,668,0.0012979048210512135,0.0012979048210512135,0.0845787378450695,0.999869477256412,597.0597141551915
680,680.0,8394,8392,0,2,1588,6890,643,2832,858,3791736,451.71979985704075,0.00011912209685489698,0.0012620422395829784,2,2,811,812,0.002225877081906847,0.002225877081906847,0.1891827495830355,0.9997617345723135,451.71979985704075
681,681.0,9571,9569,0,2,2158,7484,1003,2945,1082,4807862,502.33643297461083,0.00010333296886427401,0.0006746060137382266,2,2,1085,1085,0.0019795718926958893,0.0019795718926958893,0.2254727823633894,0.9997910354194964,502.33643297461083
682,682.0,20036,20034,0,2,6507,13665,243,4080,6124,6098716,304.38790177680175,5.044036199840534e-05,0.0006471454401274893,2,2,5355,5355,0.0010193740089897224,0.0010193740089897224,0.32476542223996807,0.9999001796765822,304.38790177680175
683,683.0,26116,26114,0,2,13057,13057,0,0,13057,1671532,64.00413539592587,3.7484418747129035e-05,0.0015777433412501529,2,2,9067,9067,0.0008023524225723971,0.0008023524225723971,0.4999617092969827,0.9999234185939654,64.00413539592587
684,684.0,23984,23982,0,2,11991,11991,0,0,11991,1535084,64.00450300200133,4.259384285356595e-05,0.0011396945328724704,2,2,8660,8660,0.0008665738258986372,0.0008665738258986372,0.4999583055370247,0.9999166110740494,64.00450300200133
685,685.0,31987,31985,0,2,15993,15992,0,0,15992,2047286,64.0036889986557,3.126292143683556e-05,0.0005575988686355612,2,2,10272,10272,0.0006677654280389311,0.0006677654280389311,0.499984368649764,0.9999374745990559,64.0036889986557
